filepath,emotion,intensity,actor,gender
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-02-01-02-01-24.wav,calm,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-02-01-02-02-24.wav,calm,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-02-02-01-01-24.wav,calm,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-02-02-01-02-24.wav,calm,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-02-02-02-01-24.wav,calm,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-02-02-02-02-24.wav,calm,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-03-01-01-01-24.wav,happy,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-03-01-01-02-24.wav,happy,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-03-01-02-01-24.wav,happy,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-03-01-02-02-24.wav,happy,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-03-02-01-01-24.wav,happy,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-03-02-01-02-24.wav,happy,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-03-02-02-01-24.wav,happy,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-03-02-02-02-24.wav,happy,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-04-01-01-01-24.wav,sad,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-04-01-01-02-24.wav,sad,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-04-01-02-01-24.wav,sad,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-04-01-02-02-24.wav,sad,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-04-02-01-01-24.wav,sad,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-04-02-01-02-24.wav,sad,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-04-02-02-01-24.wav,sad,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-04-02-02-02-24.wav,sad,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-05-01-01-01-24.wav,angry,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-05-01-01-02-24.wav,angry,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-05-01-02-01-24.wav,angry,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-05-01-02-02-24.wav,angry,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-05-02-01-01-24.wav,angry,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-05-02-01-02-24.wav,angry,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-05-02-02-01-24.wav,angry,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-05-02-02-02-24.wav,angry,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-06-01-01-01-24.wav,fearful,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-06-01-01-02-24.wav,fearful,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-06-01-02-01-24.wav,fearful,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-06-01-02-02-24.wav,fearful,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-06-02-01-01-24.wav,fearful,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-06-02-01-02-24.wav,fearful,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-06-02-02-01-24.wav,fearful,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-06-02-02-02-24.wav,fearful,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-07-01-01-01-24.wav,disgust,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-07-01-01-02-24.wav,disgust,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-07-01-02-01-24.wav,disgust,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-07-01-02-02-24.wav,disgust,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-07-02-01-01-24.wav,disgust,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-07-02-01-02-24.wav,disgust,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-07-02-02-01-24.wav,disgust,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-07-02-02-02-24.wav,disgust,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-08-01-01-01-24.wav,surprised,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-08-01-01-02-24.wav,surprised,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-08-01-02-01-24.wav,surprised,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-08-01-02-02-24.wav,surprised,normal,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-08-02-01-01-24.wav,surprised,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-08-02-01-02-24.wav,surprised,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-08-02-02-01-24.wav,surprised,strong,24,female
D:\ML PROJECTS\Emotion Detection from Voice\archive\Actor_24\03-01-08-02-02-02-24.wav,surprised,strong,24,female
